ENA_ID	Assembler	trimmed_reads	reads_map_ref	reads_map_assembly	ref_bases	ref_sequences	ref_bases_assembled	ref_sequences_assembled	ref_sequences_assembled_ok	ref_bases_assembler_missed	assembly_bases	assembly_bases_in_ref	assembly_contigs	assembly_contigs_hit_ref	assembly_bases_reads_disagree	assembly_sum_longest_match_each_segment	cds_number	cds_assembled	cds_assembled_ok	gage_Missing_Reference_Bases	gage_Missing_Assembly_Bases	gage_Missing_Assembly_Contigs	gage_Duplicated_Reference_Bases	gage_Compressed_Reference_Bases	gage_Bad_Trim	gage_Avg_Idy	gage_SNPs	gage_Indels_<_5bp	gage_Indels_>=_5	gage_Inversions	gage_Relocation	gage_Translocation	ratt_elements_found	ratt_elements_transferred	ratt_elements_transferred_partially	ratt_elements_split	ratt_parts_of_elements_not_transferred	ratt_elements_not_transferred	ratt_gene_models_to_transfer	ratt_gene_models_transferred	ratt_gene_models_transferred_partially	ratt_exons_not_transferred_from_partial_matches	ratt_gene_models_not_transferred
ERR732414	Trinity	1203176	1146871	1166369	13379	8	12231	7	4	149	33955	16288	75	21	68	10609	12	10	4	1148	17579	54	3764	0	671	96.56	402	4	1	0	0	0	43	40	1	0	3	2	12	10	1	1	1
ERR732414	VICUNA.80	1203176	1146411	1160535	13379	8	11499	5	2	673	18034	16745	29	29	2	8986	12	8	2	1927	1481	0	4167	0	1481	96.54	361	0	1	0	0	0	43	40	1	0	3	2	12	10	1	1	1
ERR732414	VICUNA.90	1203176	1146456	1163042	13379	8	11113	5	1	1059	18939	17797	32	32	3	9598	12	8	1	2313	1439	0	5655	0	1439	96.56	357	0	1	0	0	0	43	40	1	0	3	2	12	10	1	1	1
ERR732356	IVA	774214	96972	695585	13322	8	12471	7	7	849	23855	12471	21	7	11	12600	12	10	9	851	11384	14	0	0	129	99.46	67	0	0	0	0	0	43	37	0	0	7	6	12	10	0	0	2
ERR732356	IVA.c5r2	774214	96963	756204	13322	8	12471	7	7	849	25841	12471	21	7	0	12604	12	10	9	851	13370	14	0	0	133	99.46	67	0	0	0	0	0	43	37	0	0	7	6	12	10	0	0	2
ERR732356	PRICE	774214	96959	732835	13322	8	6748	3	0	6572	214193	7649	619	11	128	6126	12	4	0	6627	206597	608	457	0	1638	99.55	27	0	0	0	0	0	43	21	1	0	24	21	12	5	1	1	6
ERR732356	Inchworm	774214	96952	764834	13322	8	13320	8	1	2	549565	23306	6114	71	114	14063	12	12	0	2	533770	6104	2475	0	879	99.48	70	0	0	0	0	0	43	43	0	0	0	0	12	12	0	0	0
ERR732356	Trinity	774214	96961	560486	13322	8	13322	8	8	0	74095	13322	132	8	99	13774	12	12	10	0	60773	124	0	0	452	99.48	69	0	0	0	0	0	43	43	0	0	0	0	12	12	0	0	0
ERR732356	VICUNA.80	774214	96956	754121	13322	8	12476	5	4	846	33376	14795	51	16	40	12509	12	8	6	846	18581	35	1887	0	688	99.31	66	0	0	0	0	0	43	36	1	0	8	6	12	9	1	1	2
ERR732356	VICUNA.90	774214	96966	751810	13322	8	12569	6	5	751	31547	13631	49	12	21	12812	12	8	7	753	17916	37	761	0	653	99.46	66	0	0	0	0	0	43	36	1	0	8	6	12	9	1	1	2
ERR732355	IVA	822416	728669	799280	13334	8	13331	8	5	2	19904	14091	20	11	1	13488	11	11	5	3	5643	9	932	0	419	96.02	531	0	0	0	0	0	41	41	0	0	0	0	11	11	0	0	0
ERR732355	IVA.c5r2	822416	728599	800375	13334	8	13331	8	5	2	20516	14147	21	11	1	13719	11	11	5	3	6199	10	988	0	630	96.02	531	0	0	0	0	0	41	41	0	0	0	0	11	11	0	0	0
ERR732355	PRICE	822416	728566	808637	13334	8	13307	8	0	26	82232	41727	150	118	66	13624	11	11	1	27	44871	52	22870	0	23300	95.88	500	3	0	0	0	0	41	38	0	0	3	3	11	10	0	0	1
ERR732355	Inchworm	822416	728567	811183	13334	8	13331	8	0	2	623970	25577	7378	72	133	13955	11	11	0	3	605611	7363	4958	0	838	96.0	530	2	0	0	0	0	41	41	0	0	0	0	11	11	0	0	0
ERR732355	Trinity	822416	728620	812836	13334	8	13331	8	4	2	62472	17497	136	15	51	13797	11	11	4	3	45270	121	3872	0	1123	96.02	531	0	0	0	0	0	41	41	0	0	0	0	11	11	0	0	0
ERR732355	VICUNA.80	822416	728576	784546	13334	8	13034	7	2	299	28559	20078	47	34	10	12033	11	10	3	300	8980	14	5854	0	2040	96.03	499	0	0	0	0	0	41	38	1	0	3	2	11	9	1	1	1
ERR732355	VICUNA.90	822416	728569	796661	13334	8	13199	8	2	134	28027	19559	48	33	20	11992	11	11	2	249	9208	16	4819	0	1758	96.1	496	0	0	0	0	0	41	40	1	0	1	0	11	10	1	1	0
ERR732354	IVA	915080	859734	882971	13417	8	13415	8	5	2	18605	14681	18	11	6	13225	11	11	6	2	3840	7	629	0	383	99.65	45	1	0	0	0	0	49	49	0	0	0	0	11	11	0	0	0
ERR732354	IVA.c5r2	915080	859984	883839	13417	8	13415	8	5	2	18536	14776	17	11	6	13519	11	11	6	2	3676	6	636	0	568	99.65	45	1	0	0	0	0	49	48	0	0	1	1	11	11	0	0	0
ERR732354	PRICE	915080	859839	872860	13417	8	11635	7	0	1782	104441	58763	263	235	42	9823	11	10	0	1849	50741	54	40456	0	34217	99.62	37	1	0	0	0	0	49	42	0	5	7	7	11	10	0	0	1
ERR732354	Inchworm	915080	859704	903104	13417	8	13417	8	0	0	654761	49904	7443	194	199	13538	11	11	0	0	627143	7423	14129	0	778	99.64	47	1	0	0	0	0	49	49	0	0	0	0	11	11	0	0	0
ERR732354	Trinity	915080	859612	894677	13417	8	13410	8	2	7	82625	20923	197	23	109	13238	11	11	2	21	61705	174	7523	0	1338	99.64	47	1	0	0	0	0	49	47	2	0	2	0	11	10	1	1	0
ERR732354	VICUNA.80	915080	859951	897950	13417	8	13417	8	0	0	28664	22378	49	37	8	11971	11	11	0	0	6202	12	8297	0	1013	99.65	46	2	0	0	0	0	49	49	0	4	0	0	11	11	0	0	0
ERR732354	VICUNA.90	915080	859779	876535	13417	8	12939	7	0	478	28135	21813	51	39	5	10784	11	10	0	478	6238	12	7774	0	1023	99.69	42	1	0	0	0	0	49	48	0	0	1	1	11	11	0	0	0
ERR732353	IVA	689004	658153	660732	13322	8	13322	8	6	0	17779	14279	20	10	4	13428	12	12	6	0	3560	10	900	0	190	99.5	67	0	0	0	0	0	43	43	0	0	0	0	12	12	0	0	0
ERR732353	IVA.c5r2	689004	658217	661450	13322	8	13322	8	6	0	21826	14886	29	12	3	13633	12	12	6	0	7000	17	1507	0	537	99.5	67	0	0	0	0	0	43	43	0	0	0	0	12	12	0	0	0
ERR732353	PRICE	689004	658292	671680	13322	8	13131	8	0	191	79047	49338	174	165	46	11401	12	12	0	191	31752	18	31788	0	26598	99.33	55	0	0	0	0	0	43	42	0	0	1	1	12	12	0	0	0
ERR732353	Inchworm	689004	658315	679901	13322	8	13322	8	0	0	586851	42691	6139	205	266	12794	12	12	0	0	567882	6122	5455	0	2415	99.48	66	0	0	0	0	0	43	43	0	0	0	0	12	12	0	0	0
ERR732353	Trinity	689004	658346	656063	13322	8	13198	7	4	124	115864	20218	320	19	105	13396	12	10	4	124	95477	301	7173	0	1011	99.49	67	0	0	0	0	0	43	43	0	0	0	0	12	12	0	0	0
ERR732353	VICUNA.80	689004	658178	668267	13322	8	13221	8	3	101	33106	20919	62	34	16	12259	12	12	2	101	12090	28	6782	0	1238	99.49	63	1	0	0	0	0	43	43	0	0	0	0	12	12	0	0	0
ERR732353	VICUNA.90	689004	658258	658362	13322	8	12776	7	2	546	30357	19581	59	34	13	11114	12	11	2	546	10582	25	5476	0	988	99.51	57	0	0	0	0	0	43	42	0	0	1	1	12	12	0	0	0
ERR732352	IVA	711978	702345	702417	13322	8	13322	8	7	0	14786	13571	11	9	0	13530	12	12	8	0	824	1	640	0	420	99.5	67	0	0	0	0	0	43	43	0	0	0	0	12	12	0	0	0
ERR732352	IVA.c5r2	711978	702361	697830	13322	8	13322	8	7	0	14920	13573	11	9	0	13635	12	12	8	0	955	1	643	0	551	99.5	67	0	0	0	0	0	43	43	0	0	0	0	12	12	0	0	0
ERR732352	PRICE	711978	702324	704805	13322	8	13308	8	0	14	84810	53648	186	169	51	12823	12	12	0	14	33877	30	34885	0	25774	99.29	58	1	0	0	0	0	43	43	0	4	0	0	12	12	0	0	0
ERR732352	Inchworm	711978	702363	705536	13322	8	13322	8	0	0	513051	43216	6278	195	20	13869	12	12	0	0	492360	6261	7321	0	877	99.49	67	0	0	0	0	0	43	43	0	0	0	0	12	12	0	0	0
ERR732352	Trinity	711978	702361	698490	13322	8	13322	8	7	0	24095	13347	47	9	35	13416	12	12	9	0	10748	38	0	0	536	99.5	67	0	0	0	0	0	43	42	1	0	1	0	12	11	1	1	0
ERR732352	VICUNA.80	711978	702366	694261	13322	8	13123	8	1	199	18445	16896	22	21	8	13017	12	12	1	199	1479	1	3396	0	995	99.4	67	3	0	0	0	0	43	42	0	0	1	1	12	12	0	0	0
ERR732352	VICUNA.90	711978	702274	661054	13322	8	12885	6	2	437	16923	16251	22	22	5	11588	12	10	2	437	602	0	2664	0	602	99.39	60	3	0	0	0	0	43	42	0	1	1	1	12	12	0	0	0
ERR732351	IVA	904370	885346	880919	13353	8	13350	8	7	0	15804	13552	14	9	20	13530	12	12	9	3	2252	5	199	0	308	99.87	14	3	0	0	0	0	43	43	0	0	0	0	12	12	0	0	0
ERR732351	IVA.c5r2	904370	885382	881195	13353	8	13350	8	7	0	16139	13552	14	9	12	13696	12	12	9	3	2587	5	199	0	478	99.87	14	3	0	0	0	0	43	43	0	0	0	0	12	12	0	0	0
ERR732351	PRICE	904370	885451	891368	13353	8	13350	8	0	0	84451	53628	171	158	48	11468	12	12	0	3	31358	17	36993	0	26300	99.54	14	3	0	0	0	0	43	43	0	7	0	0	12	12	0	0	0
ERR732351	Inchworm	904370	885421	894831	13353	8	13350	8	0	0	612444	46048	6921	225	155	13348	12	12	0	3	592492	6905	6503	0	977	99.84	12	3	0	0	0	0	43	43	0	6	0	0	12	12	0	0	0
ERR732351	Trinity	904370	885313	893961	13353	8	13350	8	6	0	79457	14143	217	10	80	13780	12	12	7	3	65314	207	793	0	525	99.87	14	3	0	0	0	0	43	43	0	0	0	0	12	12	0	0	0
ERR732351	VICUNA.80	904370	885422	873925	13353	8	12856	7	3	494	24869	17594	41	25	5	12625	12	11	3	497	6624	16	4595	0	1028	99.86	15	3	0	0	0	0	43	43	0	0	0	0	12	12	0	0	0
ERR732351	VICUNA.90	904370	885367	815677	13353	8	12556	7	1	794	24839	18487	48	34	10	10030	12	10	1	732	5937	14	5120	0	882	99.85	14	1	0	0	0	0	43	40	1	0	3	2	12	10	1	1	1
ERR732350	IVA	726192	492145	704071	13393	8	13389	8	5	3	24919	14304	27	12	28	11712	12	12	5	4	10615	15	110	0	68	98.3	209	0	0	0	0	0	43	43	0	0	0	0	12	12	0	0	0
ERR732350	IVA.c5r2	726192	492209	701748	13393	8	13392	8	6	0	28486	14100	27	10	41	12799	12	12	7	1	14386	17	0	0	340	98.28	206	0	0	0	0	0	43	43	0	0	0	0	12	12	0	0	0
ERR732350	PRICE	726192	492200	711148	13393	8	11616	7	0	1776	104884	37718	193	99	34	10930	12	10	0	1777	67070	95	24734	0	24327	98.28	167	0	1	0	0	0	43	36	0	4	7	7	12	10	0	0	2
ERR732350	Inchworm	726192	492347	704959	13393	8	13392	8	0	0	569895	30964	6534	131	112	10357	12	12	0	1	553188	6515	2922	0	544	98.29	218	0	0	0	0	0	43	43	0	0	0	0	12	12	0	0	0
ERR732350	Trinity	726192	492262	707098	13393	8	13392	8	4	0	70566	15628	108	14	49	12505	12	12	4	1	54938	94	2156	0	530	98.32	222	0	0	0	0	0	43	42	1	0	1	0	12	11	1	1	0
ERR732350	VICUNA.80	726192	492226	700062	13393	8	12837	7	3	555	33602	15931	50	22	22	11151	12	10	4	471	17522	27	2289	0	1138	98.28	202	0	0	0	0	0	43	41	0	0	2	2	12	11	0	0	1
ERR732350	VICUNA.90	726192	492173	684320	13393	8	12327	6	1	1065	34110	16307	54	25	22	10294	12	9	1	1066	17490	28	3308	0	1093	98.3	191	0	0	0	0	0	43	40	1	0	3	2	12	10	1	1	1
ERR732313	IVA	696272	665794	669644	13417	8	12165	7	5	3	16493	13699	18	12	0	11538	11	10	5	1252	2794	6	830	0	206	99.74	23	1	0	0	0	0	49	49	0	0	0	0	11	11	0	0	0
ERR732313	IVA.c5r2	696272	665850	671284	13417	8	12166	7	4	2	20735	14058	22	12	6	11097	11	10	4	1251	6677	10	500	0	508	99.76	23	2	0	0	0	0	49	49	0	4	0	0	11	11	0	0	0
ERR732313	PRICE	696272	665921	677838	13417	8	12012	7	0	156	59316	36249	141	128	25	10551	11	10	0	1405	24875	21	21013	0	18863	99.71	22	2	0	0	0	0	49	44	0	0	5	5	11	10	0	0	1
ERR732313	Inchworm	696272	665822	687387	13417	8	12168	7	0	0	512061	28308	5623	136	239	11092	11	10	0	1249	498776	5607	852	0	783	99.73	26	1	0	0	0	0	49	45	0	0	4	4	11	10	0	0	1
ERR732313	Trinity	696272	665886	680329	13417	8	11908	7	1	260	106345	20492	243	23	135	10741	11	9	1	1509	85893	220	8548	0	1132	99.76	27	2	0	0	0	0	49	46	2	0	8	1	11	10	1	1	0
ERR732313	VICUNA.80	696272	665814	671015	13417	8	11735	6	2	433	29793	17296	61	30	16	9781	11	10	2	1595	12411	31	4727	0	726	99.73	23	3	0	0	0	0	49	45	0	0	4	4	11	10	0	0	1
ERR732313	VICUNA.90	696272	665997	662573	13417	8	11708	6	2	460	28803	17236	58	28	47	9809	11	9	2	1709	11567	30	4311	0	631	99.72	21	2	0	0	0	0	49	44	1	0	7	4	11	10	0	0	1
ERR732317	IVA	832222	817166	811156	13417	8	13414	8	8	3	15630	13415	12	8	0	13535	11	11	9	3	2215	4	0	0	120	98.97	137	1	0	0	0	0	49	49	0	0	0	0	11	11	0	0	0
ERR732317	IVA.c5r2	832222	817158	815302	13417	8	13414	8	8	3	16440	13415	13	8	0	13723	11	11	9	3	3025	5	0	0	308	98.97	137	1	0	0	0	0	49	49	0	0	0	0	11	11	0	0	0
ERR732317	PRICE	832222	817200	820885	13417	8	13376	8	1	41	82454	49741	153	141	29	12639	11	11	1	41	33581	19	33651	0	28469	98.82	133	4	0	0	0	0	49	48	1	8	3	0	11	11	0	0	0
ERR732317	Inchworm	832222	817217	818711	13417	8	13417	8	0	0	616491	45945	7413	169	53	13381	11	11	0	0	589781	7395	13196	0	1125	98.96	137	1	0	0	0	0	49	49	0	0	0	0	11	11	0	0	0
ERR732317	Trinity	832222	817192	813706	13417	8	13417	8	5	0	42283	14752	82	11	20	13494	11	11	6	0	27735	72	1111	0	432	98.97	137	1	0	0	0	0	49	47	2	0	2	0	11	10	1	1	0
ERR732317	VICUNA.80	832222	817117	809290	13417	8	13124	8	3	293	20712	16454	24	16	1	13537	11	11	4	293	4258	8	2971	0	687	98.94	131	4	0	0	0	0	49	49	0	0	0	0	11	11	0	0	0
ERR732317	VICUNA.90	832222	817187	795366	13417	8	12847	6	2	570	20786	16771	27	19	4	13261	11	9	3	570	4015	8	3934	0	539	98.94	133	4	0	0	0	0	49	48	1	0	1	0	11	11	0	0	0
ERR732316	IVA	741358	711449	723425	13378	8	13363	8	5	15	16824	15560	15	15	9	13527	11	11	5	15	969	0	2498	0	969	98.35	220	0	0	0	0	0	41	41	0	0	0	0	11	11	0	0	0
ERR732316	IVA.c5r2	741358	711471	715178	13378	8	13364	8	5	14	15573	14691	12	12	9	13729	11	11	6	14	1002	0	1209	0	1002	98.35	220	0	0	0	0	0	41	41	0	0	0	0	11	11	0	0	0
ERR732316	PRICE	741358	711283	735036	13378	8	13378	8	0	0	102102	58192	186	160	81	12354	11	11	0	0	45872	34	40270	0	36571	98.29	179	0	0	0	0	0	41	41	0	1	0	0	11	11	0	0	0
ERR732316	Inchworm	741358	711462	729934	13378	8	13315	8	0	63	561484	36743	6660	145	134	12173	11	10	0	72	540252	6641	7764	0	1118	98.3	216	4	1	0	0	0	41	39	0	0	2	2	11	10	0	0	1
ERR732316	Trinity	741358	711378	699662	13378	8	11804	7	5	1574	46585	13965	124	14	39	12227	11	9	5	1583	32687	110	2115	0	799	98.38	190	0	2	0	0	0	41	37	0	0	4	4	11	10	0	0	1
ERR732316	VICUNA.80	741358	711272	694369	13378	8	12888	7	1	490	21398	19227	36	33	5	11108	11	10	0	581	2142	2	5299	0	1441	98.25	176	4	1	0	0	0	41	34	0	0	7	7	11	9	0	0	2
ERR732316	VICUNA.90	741358	711473	682020	13378	8	12471	6	1	907	20877	19340	37	35	8	10131	11	9	0	907	1382	1	5830	0	1008	98.33	190	3	0	0	0	0	41	39	0	0	2	2	11	10	0	0	1
ERR732319	IVA	859882	804581	811191	13417	8	13415	8	8	2	15683	13416	13	8	0	13533	11	11	9	2	2267	5	0	0	117	99.68	42	1	0	0	0	0	49	49	0	0	0	0	11	11	0	0	0
ERR732319	IVA.c5r2	859882	804451	815157	13417	8	13415	8	7	2	18747	13814	19	9	0	13728	11	11	8	2	4933	10	404	0	352	99.68	42	1	0	0	0	0	49	49	0	0	0	0	11	11	0	0	0
ERR732319	PRICE	859882	804633	812695	13417	8	13417	8	0	0	99660	56733	247	215	35	11218	11	11	0	4	47364	57	37311	0	31221	99.65	39	1	0	0	0	0	49	46	2	12	6	1	11	10	1	1	0
ERR732319	Inchworm	859882	804489	846187	13417	8	13406	8	0	11	712480	36235	7234	154	295	13232	11	11	0	12	693686	7217	5292	0	983	99.66	43	1	0	0	0	0	49	48	1	0	1	0	11	10	1	1	0
ERR732319	Trinity	859882	804501	842727	13417	8	13362	8	4	55	181845	25413	484	30	215	13407	11	11	4	55	156434	454	11640	0	1676	99.69	42	1	0	0	0	0	49	49	0	0	0	0	11	11	0	0	0
ERR732319	VICUNA.80	859882	804535	816981	13417	8	13308	8	1	109	34133	21047	67	35	70	11904	11	11	1	109	13074	32	7206	0	1061	99.61	42	1	0	0	0	0	49	49	0	0	0	0	11	11	0	0	0
ERR732319	VICUNA.90	859882	804475	818620	13417	8	13272	8	0	145	33208	20116	70	36	38	10529	11	11	0	145	13008	34	5663	0	986	99.64	36	1	0	0	0	0	49	48	1	0	3	0	11	11	0	0	0
ERR732318	IVA	1060118	1021357	1031752	13417	8	13416	8	6	1	15719	15102	12	12	0	13941	11	11	6	1	736	0	1576	0	736	99.67	43	1	0	0	0	0	49	49	0	0	0	0	11	11	0	0	0
ERR732318	IVA.c5r2	1060118	1021335	1032065	13417	8	13417	8	6	0	16190	15250	13	13	1	14048	11	11	6	0	992	0	1790	0	992	99.67	43	1	0	0	0	0	49	49	0	0	0	0	11	11	0	0	0
ERR732318	PRICE	1060118	1021507	1045792	13417	8	13417	8	0	0	130963	67685	309	273	98	10663	11	11	0	0	67202	58	47975	0	51578	99.63	40	1	0	0	0	0	49	46	3	8	4	0	11	10	1	1	0
ERR732318	Inchworm	1060118	1021395	1045191	13417	8	13417	8	0	0	679977	46316	7837	223	139	13995	11	11	0	0	659881	7822	6678	0	786	99.67	43	1	0	0	0	0	49	49	0	0	0	0	11	11	0	0	0
ERR732318	Trinity	1060118	1021326	1037309	13417	8	13417	8	3	0	65185	15439	142	14	29	13331	11	11	3	0	49746	128	2000	0	684	99.67	43	1	0	0	0	0	49	46	2	0	3	1	11	10	1	1	0
ERR732318	VICUNA.80	1060118	1021391	920135	13417	8	12831	6	3	586	19587	18141	29	28	4	11777	11	9	3	613	1327	1	4196	0	904	99.69	37	0	0	0	0	0	49	49	0	0	0	0	11	11	0	0	0
ERR732318	VICUNA.90	1060118	1021363	914756	13417	8	12527	7	1	890	20093	18849	31	30	4	11812	11	10	1	890	1147	1	5544	0	772	99.72	37	1	0	0	0	0	49	49	0	1	0	0	11	11	0	0	0
ERR732252	IVA	842692	744703	808694	13322	8	12196	7	5	0	16305	13947	16	11	0	11555	12	10	4	1126	2358	5	878	0	159	99.47	58	0	1	0	0	0	43	42	1	0	1	0	12	11	1	1	0
ERR732252	IVA.c5r2	842692	744866	819080	13322	8	12196	7	5	0	16838	14202	16	11	0	11987	12	10	4	1126	2636	5	1353	0	438	99.47	59	0	1	0	0	0	43	42	1	0	1	0	12	11	1	1	0
ERR732252	PRICE	842692	744602	821997	13322	8	11719	6	0	477	48248	26881	80	64	89	12734	12	9	0	1603	21827	18	14045	0	14642	99.36	55	4	0	0	0	0	43	41	1	4	2	1	12	11	1	1	0
ERR732252	Inchworm	842692	744710	830382	13322	8	12479	7	0	40	372321	29339	4343	103	84	11697	12	10	0	804	353431	4323	6217	0	1460	99.42	64	4	0	0	0	0	43	37	0	0	7	6	12	10	0	0	2
ERR732252	Trinity	842692	744672	822919	13322	8	12087	7	2	109	49701	17932	88	23	10	10527	12	10	3	1235	31685	65	5846	0	1647	99.42	61	4	1	0	0	0	43	41	1	0	2	1	12	11	1	1	0
ERR732252	VICUNA.80	842692	744571	780710	13322	8	10912	5	1	1284	20085	16325	38	31	46	8301	12	8	0	2410	3678	7	4404	0	903	99.34	61	4	0	0	0	0	43	35	0	0	9	8	12	9	0	0	3
ERR732252	VICUNA.90	842692	744809	780824	13322	8	11086	4	0	1110	21964	16839	46	36	26	7258	12	7	0	2236	4869	10	4792	0	889	99.36	61	1	0	0	0	0	43	31	0	0	13	12	12	8	0	0	4
ERR732253	IVA	879784	840866	850417	13417	8	13414	8	4	3	16003	14581	15	13	1	13432	11	11	4	3	1233	2	1356	0	460	99.58	56	1	0	0	0	0	49	49	0	0	0	0	11	11	0	0	0
ERR732253	IVA.c5r2	879784	840971	850114	13417	8	13415	8	4	2	16265	14690	15	13	2	13618	11	11	4	2	1386	2	1464	0	628	99.58	56	1	0	0	0	0	49	49	0	0	0	0	11	11	0	0	0
ERR732253	PRICE	879784	840761	871856	13417	8	13417	8	0	0	61510	44146	114	104	106	12436	11	11	0	0	17097	10	29315	0	15056	99.37	69	1	0	0	0	0	49	47	2	4	2	0	11	10	1	1	0
ERR732253	Inchworm	879784	840976	865903	13417	8	13417	8	0	0	335364	24877	4176	86	128	12591	11	11	0	49	319217	4163	2686	0	741	99.57	55	1	0	0	0	0	49	48	0	0	1	1	11	11	0	0	0
ERR732253	Trinity	879784	841031	856722	13417	8	13417	8	2	0	34782	21357	62	25	2	13107	11	11	2	0	13120	37	8207	0	1321	99.58	56	1	1	0	0	0	49	46	2	0	3	1	11	10	1	1	0
ERR732253	VICUNA.80	879784	840723	816127	13417	8	12690	5	0	727	29625	28101	59	58	14	10991	11	9	0	727	1367	1	14723	0	993	99.62	51	1	0	0	0	0	49	48	1	0	1	0	11	11	0	0	0
ERR732253	VICUNA.90	879784	840906	817450	13417	8	12503	5	0	914	28441	26319	63	61	11	8743	11	8	0	959	1744	2	13282	0	928	99.61	47	1	1	0	0	0	49	43	1	0	6	5	11	10	0	0	1
ERR732250	IVA	718498	98760	688585	13393	8	13392	8	8	0	30146	13392	30	8	3	13505	12	12	10	1	16754	22	0	0	113	98.32	225	0	0	0	0	0	43	43	0	0	0	0	12	12	0	0	0
ERR732250	IVA.c5r2	718498	98739	690553	13393	8	13392	8	8	0	32115	13392	30	8	2	13450	12	12	10	1	18723	22	0	0	58	98.32	225	0	0	0	0	0	43	43	0	0	0	0	12	12	0	0	0
ERR732250	PRICE	718498	98734	705645	13393	8	9861	5	2	3531	85212	10988	165	11	44	10479	12	8	3	3532	74224	154	857	0	1324	98.39	157	0	0	0	0	0	43	37	0	0	6	6	12	10	0	0	2
ERR732250	Inchworm	718498	98739	715768	13393	8	13368	8	2	24	324596	17920	2973	29	44	13842	12	12	1	1	309130	2963	2026	0	521	98.31	226	0	0	0	0	0	43	43	0	0	0	0	12	12	0	0	0
ERR732250	Trinity	718498	98742	696146	13393	8	13392	8	7	0	108491	13733	239	9	44	13792	12	12	10	1	95099	231	0	0	400	98.32	225	0	0	0	0	0	43	43	0	0	0	0	12	12	0	0	0
ERR732250	VICUNA.80	718498	98749	691345	13393	8	13368	8	7	24	36140	13368	43	9	10	13632	12	12	9	25	22670	34	0	0	683	98.32	225	0	0	0	0	0	43	43	0	0	0	0	12	12	0	0	0
ERR732250	VICUNA.90	718498	98750	680075	13393	8	12771	5	4	621	34152	12771	41	9	13	12889	12	10	7	622	21279	32	0	0	537	98.3	217	0	0	0	0	0	43	43	0	0	0	0	12	12	0	0	0
ERR732398	IVA	952972	925643	928931	13322	8	13322	8	6	0	16418	15450	14	13	0	13514	12	12	6	0	860	0	1972	0	860	99.58	55	0	0	0	0	0	43	43	0	0	0	0	12	12	0	0	0
ERR732398	IVA.c5r2	952972	925560	930809	13322	8	13322	8	6	0	16974	15409	13	12	0	15725	12	12	7	0	1031	0	1825	0	1012	99.57	53	0	0	0	0	1	43	43	0	0	0	0	12	12	0	0	0
ERR732398	PRICE	952972	925483	931680	13322	8	11345	7	2	1977	59496	35844	145	130	29	11987	12	11	3	1977	25813	27	21754	0	18802	99.52	51	1	1	0	0	0	43	39	0	0	4	4	12	11	0	0	1
ERR732398	Inchworm	952972	925495	939919	13322	8	13297	8	0	25	450537	29371	5407	112	160	11910	12	12	0	29	432423	5388	4621	0	640	99.56	55	0	0	0	0	0	43	43	0	0	0	0	12	12	0	0	0
ERR732398	Trinity	952972	925512	943157	13322	8	13322	8	5	0	61744	27142	141	26	50	13787	12	12	5	0	34602	115	13130	0	1597	99.58	54	0	0	0	0	0	43	43	0	0	0	0	12	12	0	0	0
ERR732398	VICUNA.80	952972	925617	923578	13322	8	12155	6	1	1167	19048	17953	34	33	3	9093	12	9	1	1167	740	0	4700	0	740	99.54	40	0	0	0	0	0	43	40	0	0	4	3	12	11	0	0	1
ERR732398	VICUNA.90	952972	925497	916510	13322	8	12112	7	1	1210	20297	18989	35	34	1	10040	12	11	2	1210	953	0	6080	0	953	99.59	44	1	0	0	0	0	43	40	0	0	4	3	12	11	0	0	1
ERR732256	IVA	954082	940147	934083	13609	8	13415	8	7	192	15915	13545	13	9	0	13427	11	11	8	182	2033	4	385	0	17	98.76	166	0	0	0	0	0	30	30	0	0	0	0	11	11	0	0	0
ERR732256	IVA.c5r2	954082	940065	936924	13609	8	13427	8	8	180	16116	13427	13	8	1	13527	11	11	8	170	2105	4	502	0	107	98.75	167	0	0	0	0	0	30	30	0	0	0	0	11	11	0	0	0
ERR732256	PRICE	954082	940113	948212	13609	8	13607	8	1	0	55919	40797	91	85	45	12895	11	11	1	2	16034	10	24061	0	12871	98.5	150	0	0	0	0	0	30	28	0	0	2	2	11	10	0	0	1
ERR732256	Inchworm	954082	940195	947446	13609	8	13607	8	0	0	395570	31410	4690	91	118	13034	11	11	0	2	373244	4673	8671	0	472	98.73	173	0	0	0	0	0	30	28	0	0	2	2	11	10	0	0	1
ERR732256	Trinity	954082	940199	930946	13609	8	13607	8	5	0	44789	14976	94	11	37	13308	11	11	6	2	29813	83	1351	0	280	98.73	173	0	0	0	0	0	30	29	1	0	1	0	11	10	1	1	0
ERR732256	VICUNA.80	954082	940185	920660	13609	8	13049	8	2	558	21547	18223	33	28	7	11642	11	11	2	557	3003	5	3976	0	604	98.74	155	0	0	0	0	0	30	28	0	0	2	2	11	10	0	0	1
ERR732256	VICUNA.90	954082	940175	911950	13609	8	12802	6	2	805	21415	18902	39	35	2	9346	11	10	2	755	2439	4	4160	0	554	98.69	143	1	0	0	0	0	30	28	0	0	2	2	11	10	0	0	1
ERR732257	IVA	884318	827940	851955	13417	8	13414	8	6	3	16404	14093	15	11	25	13433	11	11	7	4	2069	4	923	0	466	99.0	133	1	0	0	0	0	49	49	0	0	0	0	11	11	0	0	0
